276;201;68;254;land;false;plains;1
277;190;219;107;land;false;plains;1
278;99;205;250;land;false;plains;1
279;243;96;228;land;false;plains;1
280;241;193;175;land;false;plains;1
281;106;245;249;land;false;plains;1
282;222;87;233;land;false;plains;1
283;223;156;199;land;false;plains;1
284;252;137;148;land;false;plains;1
285;234;211;140;land;false;plains;1
286;147;188;186;land;false;plains;1
287;163;164;234;land;false;plains;1
288;176;178;254;land;false;plains;1
289;235;71;215;land;false;plains;1
290;118;228;174;land;false;plains;1
291;183;195;132;land;false;plains;1
292;206;127;220;land;false;plains;1
293;229;148;249;land;false;plains;1
294;241;165;200;land;false;plains;1
295;214;233;128;land;false;plains;1
296;234;151;216;land;false;plains;1
297;230;180;105;land;false;plains;1
298;192;108;237;land;false;plains;1
299;230;87;227;land;false;plains;1
300;243;207;74;land;false;plains;1
301;220;163;171;land;false;plains;1
302;229;51;243;land;false;plains;1
303;124;245;139;land;false;plains;1
304;237;214;55;land;false;plains;1
305;230;136;179;land;false;plains;1
306;213;215;193;land;false;plains;1
307;220;182;130;land;false;plains;1
308;249;218;160;land;false;plains;1
309;240;205;105;land;false;plains;1
310;193;224;149;land;false;plains;1
311;191;237;73;land;true;plains;1
312;137;231;182;land;false;plains;1
313;251;211;190;land;false;plains;1
314;110;241;187;land;false;plains;1
315;221;233;143;land;false;plains;1
316;175;217;123;land;false;plains;1
317;224;206;105;land;false;plains;1
318;179;235;198;land;false;plains;1
319;152;235;210;land;false;plains;1
320;252;110;231;land;false;plains;1
321;134;155;243;land;false;plains;1
322;248;37;235;land;false;plains;1
323;198;237;97;land;false;plains;1
324;67;252;195;land;false;plains;1
325;92;242;173;land;false;plains;1
326;218;225;194;land;false;plains;1
327;252;86;195;land;false;plains;1
328;197;107;248;land;false;plains;1
329;141;204;198;land;false;plains;1
330;254;221;76;land;true;plains;1
331;237;81;193;land;false;plains;1
332;80;215;220;land;false;plains;1
333;71;250;252;land;true;plains;1
334;220;228;75;land;false;plains;1
335;238;128;175;land;false;plains;1
336;246;203;90;land;false;plains;1
337;179;179;186;land;false;plains;1
338;158;135;210;land;false;plains;1
339;245;114;206;land;true;plains;1
340;155;229;233;land;false;plains;1
341;144;195;242;land;false;plains;1
342;150;223;128;land;false;plains;1
343;126;231;158;land;false;plains;1
344;226;235;140;land;false;plains;1
345;89;251;212;land;true;plains;1
346;158;207;213;land;false;plains;1
347;206;172;252;land;false;plains;1
348;250;86;205;land;false;plains;1
349;248;206;181;land;false;plains;1
350;244;243;140;land;true;plains;1
351;245;164;186;land;false;plains;1
352;221;143;235;land;false;plains;1
353;211;244;235;land;false;plains;1
354;128;228;191;land;false;plains;1
355;248;219;116;land;false;plains;1
356;173;204;186;land;false;plains;1
357;230;229;60;land;false;plains;1
358;191;230;89;land;false;plains;1
359;248;232;158;land;true;plains;1
360;185;111;209;land;false;plains;1
361;219;199;215;land;false;plains;1
362;187;249;235;land;false;plains;1
363;101;210;196;land;false;plains;1
364;133;209;206;land;false;plains;1
365;195;185;242;land;false;plains;1
366;210;156;237;land;false;plains;1
367;175;112;239;land;false;plains;1
368;228;160;229;land;false;plains;1
369;157;231;232;land;false;plains;1
370;246;90;254;land;false;plains;1
371;164;227;242;land;false;plains;1
372;197;220;205;land;false;plains;1
373;163;213;141;land;false;plains;1
374;96;254;160;land;false;plains;1
375;228;248;34;land;false;plains;1
376;122;240;177;land;false;plains;1
377;108;251;155;land;false;plains;1
378;244;205;77;land;false;plains;1
379;241;220;198;land;false;plains;1
380;222;213;85;land;false;plains;1
381;151;165;204;land;false;plains;1
382;201;132;242;land;false;plains;1
383;81;214;241;land;false;plains;1
384;248;230;219;land;false;plains;1
385;205;169;197;land;false;plains;1
386;110;190;254;land;false;plains;1
387;180;219;144;land;false;plains;1
388;180;189;234;land;true;plains;1
389;229;252;23;land;false;plains;1
390;160;239;174;land;false;plains;1
391;235;161;221;land;false;plains;1
392;214;182;172;land;false;plains;1
393;72;192;250;land;false;plains;1
394;208;105;252;land;false;plains;1
395;244;83;198;land;false;plains;1
396;113;211;242;land;false;plains;1
397;204;243;241;land;false;plains;1
398;76;208;250;land;false;plains;1
399;226;106;192;land;false;plains;1
400;139;224;224;land;false;plains;1
401;241;188;95;land;false;plains;1
402;238;80;209;land;false;plains;1
403;162;236;112;land;false;plains;1
404;204;235;114;land;false;plains;1
405;242;150;132;land;false;plains;1
406;181;192;210;land;false;plains;1
407;253;143;123;land;false;plains;1
408;250;219;245;land;false;plains;1
409;137;196;220;land;false;plains;1
410;254;225;220;land;false;plains;1
411;240;218;253;land;true;plains;1
412;168;227;128;land;false;plains;1
413;121;180;244;land;false;plains;1
414;178;98;238;land;false;plains;1
415;219;232;109;land;false;plains;1
416;241;129;224;land;false;plains;1
417;254;253;24;land;false;plains;1
418;92;251;170;land;false;plains;1
419;152;212;183;land;false;plains;1
420;220;203;185;land;false;plains;1
421;155;129;228;land;false;plains;1
422;229;169;200;land;true;plains;1
423;120;214;224;land;false;plains;1
424;99;224;213;land;false;plains;1
425;173;244;136;land;false;plains;1
426;229;202;155;land;false;plains;1
427;174;116;219;land;true;plains;1
428;58;252;225;land;false;plains;1
429;230;180;198;land;false;plains;1
430;250;236;113;land;false;plains;1
431;118;151;243;land;false;plains;1
432;231;185;231;land;false;plains;1
433;165;241;115;land;false;plains;1
434;249;234;86;land;false;plains;1
435;233;188;122;land;true;plains;1
436;238;246;217;land;false;plains;1
437;176;161;206;land;false;plains;1
438;219;143;205;land;false;plains;1
439;209;163;143;land;false;plains;1
440;186;171;194;land;true;plains;1
441;197;243;97;land;false;plains;1
442;196;112;196;land;false;plains;1
443;247;140;137;land;false;plains;1
444;206;200;211;land;false;plains;1
445;209;90;252;land;false;plains;1
446;229;122;237;land;false;plains;1
447;195;127;195;land;false;plains;1
448;183;152;234;land;false;plains;1
449;227;202;125;land;false;plains;1
450;180;235;225;land;true;plains;1
451;133;177;202;land;false;plains;1
452;145;217;251;land;false;plains;1
453;115;234;246;land;false;plains;1
454;165;247;171;land;false;plains;1
455;154;166;190;land;false;plains;1
456;233;236;229;land;false;plains;1
457;248;199;188;land;false;plains;1
458;236;147;253;land;false;plains;1
459;109;253;227;land;true;plains;1
460;249;240;212;land;false;plains;1
461;208;123;202;land;false;plains;1
462;244;250;155;land;false;plains;1
463;156;156;210;land;false;plains;1
464;236;203;195;land;false;plains;1
465;127;197;217;land;false;plains;1
466;237;201;166;land;false;plains;1
467;221;97;250;land;true;plains;1
468;227;225;151;land;false;plains;1
469;253;215;54;land;false;plains;1
470;97;241;209;land;true;plains;1
471;246;128;141;land;false;plains;1
472;218;205;176;land;false;plains;1
473;188;230;228;land;false;plains;1
474;203;208;96;land;false;plains;1
475;119;230;207;land;false;plains;1
476;232;207;172;land;false;plains;1
477;117;187;242;land;false;plains;1
478;119;248;163;land;false;plains;1
479;165;183;240;land;false;plains;1
480;216;227;76;land;false;plains;1
481;174;247;226;land;false;plains;1
482;190;239;105;land;false;plains;1
483;170;254;143;land;false;plains;1
484;188;188;192;land;false;plains;1
485;223;205;158;land;false;plains;1
486;97;220;233;land;false;plains;1
487;238;232;240;land;false;plains;1
488;158;219;208;land;false;plains;1
489;210;247;158;land;true;plains;1
490;71;194;254;land;false;plains;1
491;92;182;239;land;false;plains;1
492;210;127;208;land;false;plains;1
493;205;234;110;land;false;plains;1
494;244;137;239;land;false;plains;1
495;210;110;231;land;true;plains;1
496;234;222;168;land;false;plains;1
497;227;209;104;land;false;plains;1
498;181;113;249;land;false;plains;1
499;227;225;66;land;false;plains;1
500;231;204;111;land;false;plains;1
501;70;240;232;land;false;plains;1
502;216;238;217;land;false;plains;1
503;243;216;125;land;false;plains;1
504;113;235;248;land;false;plains;1
505;177;219;108;land;false;plains;1
506;119;245;221;land;false;plains;1
507;189;182;133;land;false;plains;1
508;201;173;189;land;false;plains;1
509;232;174;233;land;false;plains;1
510;220;176;202;land;false;plains;1
511;12;247;254;land;false;plains;1
512;225;56;240;land;false;plains;1
513;198;251;189;land;false;plains;1
514;238;134;205;land;false;plains;1
515;178;205;157;land;false;plains;1
516;139;245;167;land;false;plains;1
517;144;126;234;land;false;plains;1
518;197;215;170;land;true;plains;1
519;213;239;56;land;false;plains;1
520;175;139;220;land;false;plains;1
521;164;248;115;land;false;plains;1
522;113;191;200;land;false;plains;1
523;108;195;247;land;false;plains;1
524;150;175;188;land;false;plains;1
525;167;238;104;land;true;plains;1
526;243;95;249;land;false;plains;1
527;212;154;195;land;false;plains;1
528;91;179;244;land;false;plains;1
529;189;134;197;land;false;plains;1
530;190;216;253;land;false;plains;1
531;221;180;165;land;false;plains;1
532;60;253;188;land;false;plains;1
533;208;233;182;land;false;plains;1
534;245;222;143;land;false;plains;1
535;237;222;131;land;false;plains;1
536;147;175;245;land;false;plains;1
537;248;145;206;land;false;plains;1
538;123;239;163;land;false;plains;1
539;137;200;214;land;false;plains;1
540;203;251;158;land;false;plains;1
541;27;230;244;land;false;plains;1
542;179;172;194;land;false;plains;1
543;247;246;191;land;false;plains;1
544;156;220;190;land;false;plains;1
545;252;99;248;land;false;plains;1
546;195;126;226;land;false;plains;1
547;122;229;251;land;false;plains;1
548;250;244;112;land;false;plains;1
549;191;223;125;land;false;plains;1
550;234;239;187;land;false;plains;1
551;238;113;182;land;false;plains;1
552;213;101;220;land;false;plains;1
553;111;225;248;land;false;plains;1
554;148;206;211;land;false;plains;1
555;203;134;228;land;false;plains;1
556;229;107;209;land;true;plains;1
557;184;216;208;land;false;plains;1
558;203;139;182;land;false;plains;1
559;111;215;244;land;true;plains;1
560;196;136;215;land;false;plains;1
561;197;133;215;land;false;plains;1
562;194;144;194;land;false;plains;1
563;242;169;217;land;false;plains;1
564;222;147;241;land;true;plains;1
565;104;186;252;land;false;plains;1
566;231;250;93;land;true;plains;1
567;230;72;227;land;true;plains;1
568;59;247;205;land;false;plains;1
569;134;130;246;land;false;plains;1
570;71;222;252;land;false;plains;1
571;200;177;165;land;false;plains;1
572;162;246;96;land;false;plains;1
573;249;127;195;land;false;plains;1
574;206;226;85;land;false;plains;1
575;150;186;241;land;false;plains;1
576;171;187;149;land;false;plains;1
577;209;156;164;land;false;plains;1
578;201;240;251;land;false;plains;1
579;240;114;171;land;false;plains;1
580;223;234;69;land;false;plains;1
581;151;237;170;land;false;plains;1
582;254;197;239;land;true;plains;1
583;227;184;225;land;false;plains;1
584;186;210;216;land;false;plains;1
585;130;241;219;land;false;plains;1
586;72;214;251;land;false;plains;1
587;196;135;170;land;false;plains;1
588;164;189;226;land;false;plains;1
589;112;222;234;land;false;plains;1
590;195;243;120;land;false;plains;1
591;142;147;222;land;false;plains;1
592;242;243;141;land;false;plains;1
593;243;78;180;land;false;plains;1
594;237;172;156;land;true;plains;1
595;254;187;234;land;false;plains;1
596;168;187;214;land;false;plains;1
597;194;250;225;land;true;plains;1
598;174;216;190;land;false;plains;1
599;227;200;192;land;false;plains;1
600;189;214;110;land;false;plains;1
601;245;113;162;land;false;plains;1
602;254;195;147;land;false;plains;1
603;71;248;236;land;false;plains;1
604;195;248;66;land;false;plains;1
605;178;174;203;land;false;plains;1
606;186;198;218;land;true;plains;1
607;134;218;210;land;false;plains;1
608;196;165;192;land;false;plains;1
609;114;248;174;land;true;plains;1
610;189;93;224;land;false;plains;1
611;114;245;252;land;false;plains;1
612;225;25;251;land;false;plains;1
613;226;122;248;land;false;plains;1
614;207;189;219;land;false;plains;1
615;179;139;232;land;false;plains;1
616;240;204;190;land;false;plains;1
617;244;113;208;land;false;plains;1
618;241;165;223;land;false;plains;1
619;251;236;87;land;false;plains;1
620;227;202;198;land;false;plains;1
621;183;177;214;land;false;plains;1
622;214;90;249;land;false;plains;1
623;213;245;173;land;false;plains;1
624;183;228;229;land;false;plains;1
625;174;219;225;land;false;plains;1
626;247;55;201;land;false;plains;1
627;193;158;161;land;false;plains;1
628;232;71;234;land;false;plains;1
629;231;214;156;land;false;plains;1
630;63;224;231;land;true;plains;1
631;241;205;106;land;true;plains;1
632;199;238;186;land;false;plains;1
633;200;166;166;land;false;plains;1
634;217;222;95;land;false;plains;1
635;197;187;210;land;false;plains;1
636;242;123;238;land;false;plains;1
637;243;212;85;land;false;plains;1
638;240;216;85;land;false;plains;1
639;168;123;213;land;false;plains;1
640;189;208;180;land;false;plains;1
641;145;151;223;land;false;plains;1
642;222;200;87;land;false;plains;1
643;195;253;118;land;false;plains;1
644;239;145;150;land;true;plains;1
645;190;165;223;land;false;plains;1
646;197;96;209;land;false;plains;1
647;201;236;106;land;false;plains;1
648;231;232;145;land;true;plains;1
649;126;245;193;land;false;plains;1
650;146;162;247;land;false;plains;1
651;179;238;96;land;false;plains;1
652;227;118;173;land;false;plains;1
653;192;226;209;land;false;plains;1
654;206;151;169;land;true;plains;1
655;246;242;55;land;false;plains;1
656;242;36;236;land;false;plains;1
657;203;202;130;land;false;plains;1
658;90;246;189;land;false;plains;1
659;202;199;179;land;false;plains;1
660;220;56;249;land;false;plains;1
661;173;200;229;land;false;plains;1
662;108;188;243;land;false;plains;1
663;225;244;63;land;false;plains;1
664;242;251;193;land;false;plains;1
665;204;193;130;land;false;plains;1
666;173;232;193;land;false;plains;1
667;223;183;160;land;false;plains;1
668;105;252;169;land;false;plains;1
669;166;185;181;land;false;plains;1
670;152;220;129;land;false;plains;1
671;199;245;130;land;false;plains;1
672;246;153;103;land;false;plains;1
673;207;187;129;land;false;plains;1
674;186;170;158;land;false;plains;1
675;111;196;207;land;false;plains;1
676;175;232;129;land;false;plains;1
677;249;253;125;land;false;plains;1
678;232;250;119;land;false;plains;1
679;252;78;251;land;true;plains;1
680;233;233;125;land;false;plains;1
681;142;161;218;land;false;plains;1
682;172;187;230;land;false;plains;1
683;229;124;152;land;false;plains;1
684;195;232;172;land;false;plains;1
685;187;234;115;land;false;plains;1
686;240;175;134;land;false;plains;1
687;124;204;211;land;false;plains;1
688;100;226;199;land;true;plains;1
689;143;228;161;land;false;plains;1
690;234;206;139;land;false;plains;1
691;190;171;150;land;false;plains;1
692;217;175;235;land;false;plains;1
693;211;226;129;land;false;plains;1
694;79;233;222;land;false;plains;1
695;233;243;149;land;false;plains;1
696;184;165;221;land;true;plains;1
697;162;208;152;land;false;plains;1
698;115;199;188;land;true;plains;1
699;246;232;144;land;false;plains;1
700;197;202;209;land;false;plains;1
701;98;232;177;land;false;plains;1
702;244;234;26;land;false;plains;1
703;171;138;211;land;false;plains;1
704;134;219;213;land;false;plains;1
705;251;247;27;land;false;plains;1
706;250;63;250;land;false;plains;1
707;242;60;247;land;false;plains;1
708;245;219;189;land;false;plains;1
709;104;250;232;land;true;plains;1
710;81;235;201;land;false;plains;1
711;200;196;133;land;false;plains;1
712;215;105;225;land;false;plains;1
713;195;234;196;land;false;plains;1
714;250;233;172;land;false;plains;1
715;242;139;151;land;false;plains;1
716;250;67;252;land;false;plains;1
717;99;241;187;land;false;plains;1
718;227;86;241;land;false;plains;1
719;252;252;168;land;false;plains;1
720;207;149;227;land;false;plains;1
721;143;165;243;land;false;plains;1
722;205;225;207;land;false;plains;1
723;243;96;184;land;false;plains;1
724;212;163;149;land;false;plains;1
725;254;203;253;land;false;plains;1
726;182;225;254;land;true;plains;1
727;143;236;253;land;false;plains;1
728;231;119;191;land;false;plains;1
729;176;144;184;land;false;plains;1
730;79;209;215;land;false;plains;1
731;222;160;163;land;false;plains;1
732;129;221;174;land;false;plains;1
733;143;244;249;land;false;plains;1
734;192;112;209;land;true;plains;1
735;243;75;192;land;false;plains;1
736;204;236;183;land;false;plains;1
737;217;149;250;land;false;plains;1
738;160;216;129;land;false;plains;1
739;99;239;218;land;true;plains;1
740;220;161;216;land;false;plains;1
741;237;72;244;land;true;plains;1
742;111;234;184;land;false;plains;1
743;241;153;253;land;false;plains;1
744;177;215;239;land;true;plains;1
745;77;223;222;land;false;plains;1
746;135;242;133;land;false;plains;1
747;241;253;179;land;false;plains;1
748;244;164;219;land;false;plains;1
749;246;157;239;land;false;plains;1
750;241;210;154;land;false;plains;1
751;244;180;133;land;false;plains;1
752;192;192;168;land;false;plains;1
753;192;186;183;land;false;plains;1
754;169;197;204;land;false;plains;1
755;144;248;159;land;true;plains;1
756;150;250;202;land;false;plains;1
757;211;210;189;land;false;plains;1
758;139;231;228;land;false;plains;1
759;227;154;224;land;false;plains;1
760;72;249;189;land;false;plains;1
761;220;188;191;land;false;plains;1
762;216;175;142;land;false;plains;1
763;245;166;201;land;false;plains;1
764;130;196;176;land;false;plains;1
765;186;235;176;land;true;plains;1
766;224;245;240;land;false;plains;1
767;160;110;251;land;false;plains;1
768;174;165;254;land;false;plains;1
769;251;159;237;land;false;plains;1
770;221;207;113;land;false;plains;1
771;214;187;168;land;false;plains;1
772;199;219;139;land;false;plains;1
773;167;236;106;land;false;plains;1
774;237;246;214;land;false;plains;1
775;235;105;237;land;false;plains;1
776;138;221;162;land;false;plains;1
777;223;137;151;land;false;plains;1
778;152;250;217;land;false;plains;1
779;99;217;226;land;false;plains;1
780;229;175;192;land;false;plains;1
781;173;248;243;land;false;plains;1
782;235;64;209;land;false;plains;1
783;161;234;109;land;false;plains;1
784;163;190;250;land;false;plains;1
785;154;149;216;land;false;plains;1
786;247;104;248;land;false;plains;1
787;192;162;232;land;false;plains;1
788;152;128;235;land;false;plains;1
789;115;242;187;land;false;plains;1
790;244;94;232;land;false;plains;1
791;249;227;236;land;false;plains;1
792;195;190;236;land;false;plains;1
793;153;143;223;land;false;plains;1
794;104;177;242;land;false;plains;1
795;115;171;238;land;false;plains;1
796;152;239;189;land;false;plains;1
797;160;236;241;land;false;plains;1
798;158;176;241;land;false;plains;1
799;248;99;192;land;false;plains;1
800;225;239;95;land;false;plains;1
801;240;101;197;land;false;plains;1
802;80;245;211;land;false;plains;1
803;230;45;238;land;false;plains;1
804;227;229;120;land;false;plains;1
805;157;182;244;land;true;plains;1
806;138;251;233;land;true;plains;1
807;254;156;246;land;false;plains;1
808;47;254;203;land;false;plains;1
809;125;241;179;land;false;plains;1
810;86;249;241;land;false;plains;1
811;192;124;227;land;false;plains;1
812;214;143;223;land;false;plains;1
813;146;240;134;land;false;plains;1
814;130;244;155;land;false;plains;1
815;251;140;120;land;false;plains;1
816;169;170;220;land;false;plains;1
817;214;202;169;land;false;plains;1
818;186;249;198;land;false;plains;1
819;244;152;209;land;false;plains;1
820;231;248;118;land;false;plains;1
821;193;228;181;land;false;plains;1
822;210;232;109;land;false;plains;1
