5;bunker;1241.00;13.00;2790.00;2.61;0
5;bunker;1160.00;14.55;2733.00;2.71;0
5;bunker;1030.00;14.07;2770.00;0.55;0
5;bunker;1080.00;15.48;2812.00;3.21;0
5;bunker;1246.00;12.75;2797.00;4.77;0
5;bunker;1291.00;12.43;2767.00;1.16;0
5;bunker;925.00;15.30;2769.00;5.28;0
5;bunker;1218.00;12.40;2788.00;0.20;0
5;bunker;1129.00;12.90;2812.00;3.22;0
5;bunker;1284.00;12.20;2738.00;5.88;0
5;bunker;1098.00;15.82;2763.00;2.26;0
5;bunker;1110.00;13.82;2723.00;0.11;0
5;bunker;1003.00;12.75;2779.00;1.67;0
5;bunker;1170.00;14.93;2775.00;5.79;0
5;bunker;990.00;12.30;2808.00;0.71;0
5;bunker;986.00;14.25;2751.00;4.83;0
5;bunker;1098.00;14.38;2793.00;0.11;0
5;bunker;1027.00;12.75;2803.00;2.78;0
5;bunker;1074.00;13.43;2740.00;5.44;0
5;bunker;1128.00;14.25;2739.00;2.17;0
5;bunker;1216.00;13.07;2725.00;3.38;0
5;bunker;1038.00;13.38;2756.00;1.22;0
5;bunker;1061.00;14.12;2766.00;5.34;0
5;bunker;1158.00;14.78;2806.00;5.45;0
5;bunker;1153.00;12.50;2709.00;3.29;0
5;bunker;1210.00;13.57;2729.00;5.95;0
5;coastal_bunker;963.00;11.05;2796.00;-2.26;0
5;coastal_bunker;920.00;9.73;2769.00;-2.12;0
5;dockyard;925.00;11.05;2781.00;-2.12;0
5;anti_air_building;1242.00;12.25;2762.00;4.40;0
5;anti_air_building;1239.00;12.57;2735.00;0.78;0
5;anti_air_building;1274.00;12.35;2725.00;2.34;0
5;synthetic_refinery;1059.00;13.28;2760.00;0.18;0
5;fuel_silo;948.00;13.75;2757.00;2.84;0
5;radar_station;1112.00;13.68;2745.00;5.96;0
5;rocket_site;1252.00;12.70;2789.00;2.24;0
5;nuclear_reactor;985.00;13.68;2759.00;3.45;0
6;arms_factory;1619.00;12.40;2632.00;5.41;0
6;arms_factory;1608.00;12.23;2599.00;5.51;0
6;arms_factory;1583.00;12.40;2545.00;3.35;0
6;arms_factory;1648.00;11.00;2754.00;6.01;0
6;arms_factory;1428.00;11.90;2770.00;2.40;0
6;arms_factory;1388.00;12.23;2750.00;3.96;0
6;industrial_complex;1641.00;11.50;2709.00;1.80;0
6;industrial_complex;1563.00;12.38;2763.00;3.00;0
6;industrial_complex;1355.00;13.32;2785.00;0.84;0
6;industrial_complex;1428.00;13.85;2593.00;2.40;0
6;industrial_complex;1679.00;11.90;2515.00;5.07;0
6;industrial_complex;1302.00;12.48;2651.00;1.45;0
6;air_base;1529.00;12.45;2722.00;4.47;0
6;supply_node;1310.00;13.28;2613.00;2.20;0
6;supply_node;1415.00;12.70;2633.00;6.25;0
6;supply_node;1349.00;14.12;2585.00;1.44;0
6;supply_node;1676.00;11.43;2744.00;4.37;0
6;supply_node;1416.00;13.53;2492.00;0.68;0
6;supply_node;1651.00;12.78;2793.00;3.61;0
6;supply_node;1375.00;12.40;2641.00;0.26;0
6;supply_node;1344.00;15.00;2509.00;2.85;0
6;supply_node;1453.00;12.30;2747.00;5.79;0
6;supply_node;1563.00;12.68;2774.00;0.98;0
6;supply_node;1299.00;17.77;2481.00;5.02;0
6;supply_node;1329.00;14.60;2569.00;1.67;0
6;supply_node;1483.00;11.80;2714.00;3.15;0
6;supply_node;1518.00;12.30;2751.00;0.91;0
6;supply_node;1666.00;12.20;2501.00;2.39;0
6;supply_node;1323.00;12.12;2764.00;5.32;0
6;supply_node;1624.00;12.30;2520.00;1.63;0
6;supply_node;1528.00;12.10;2669.00;4.56;0
6;supply_node;1572.00;11.80;2717.00;1.21;0
6;supply_node;1671.00;10.90;2768.00;3.80;0
6;supply_node;1590.00;12.00;2697.00;0.45;0
6;supply_node;1448.00;12.98;2567.00;1.93;0
6;supply_node;1466.00;12.15;2778.00;5.97;0
6;supply_node;1313.00;12.40;2736.00;2.63;0
6;supply_node;1266.00;14.98;2615.00;4.10;0
6;supply_node;1528.00;11.75;2791.00;1.86;0
6;supply_node;1715.00;11.00;2802.00;3.34;0
6;supply_node;1291.00;12.57;2712.00;6.28;0
6;supply_node;1371.00;12.40;2666.00;4.03;0
6;supply_node;1556.00;12.23;2595.00;5.51;0
6;supply_node;1638.00;12.00;2588.00;2.16;0
6;supply_node;1497.00;12.60;2617.00;4.75;0
6;supply_node;1351.00;18.88;2427.00;1.40;0
6;supply_node;1490.00;12.45;2581.00;4.34;0
6;supply_node;1583.00;12.38;2533.00;0.63;0
6;supply_node;1410.00;11.90;2710.00;3.58;0
6;supply_node;1612.00;11.90;2670.00;5.05;0
6;supply_node;1507.00;12.40;2493.00;2.81;0
6;supply_node;1579.00;11.90;2657.00;5.75;0
6;supply_node;1451.00;12.50;2530.00;0.94;0
6;supply_node;1395.00;12.28;2740.00;4.98;0
6;supply_node;1341.00;18.90;2460.00;0.18;0
6;supply_node;1440.00;12.45;2676.00;3.12;0
6;supply_node;1671.00;11.85;2671.00;0.87;0
6;supply_node;1415.00;13.65;2551.00;2.35;0
6;supply_node;1667.00;11.40;2719.00;5.28;0
6;supply_node;1365.00;12.78;2777.00;1.59;0
6;supply_node;1625.00;12.03;2552.00;4.52;0
6;supply_node;1660.00;12.07;2621.00;6.00;0
6;supply_node;1529.00;12.10;2699.00;3.76;0
6;supply_node;1519.00;12.40;2516.00;0.41;0
6;supply_node;1315.00;12.40;2643.00;1.89;0
6;supply_node;1521.00;12.18;2546.00;5.93;0
6;supply_node;1323.00;13.35;2796.00;1.13;0
6;supply_node;1446.00;12.40;2638.00;4.07;0
6;supply_node;1521.00;12.30;2581.00;0.72;0
6;supply_node;1364.00;12.40;2735.00;3.30;0
6;supply_node;1604.00;12.40;2622.00;6.24;0
6;supply_node;1368.00;12.98;2608.00;1.43;0
6;supply_node;1272.00;17.40;2574.00;5.47;0
6;supply_node;1531.00;12.40;2603.00;2.12;0
6;supply_node;1415.00;11.75;2801.00;3.61;0
6;supply_node;1696.00;11.60;2714.00;1.36;0
6;supply_node;1356.00;14.05;2548.00;2.84;0
6;supply_node;1633.00;12.10;2765.00;5.77;0
6;supply_node;1699.00;10.98;2777.00;3.54;0
6;supply_node;1345.00;12.25;2700.00;5.01;0
6;supply_node;1401.00;14.78;2446.00;1.67;0
6;supply_node;1636.00;11.70;2718.00;4.25;0
6;supply_node;1626.00;12.30;2496.00;0.90;0
6;supply_node;1463.00;13.65;2590.00;3.84;0
6;supply_node;1314.00;13.05;2703.00;0.14;0
6;supply_node;1601.00;12.50;2786.00;3.08;0
6;supply_node;1566.00;11.80;2805.00;4.56;0
6;supply_node;1388.00;13.70;2537.00;2.31;0
6;supply_node;1431.00;13.93;2604.00;5.25;0
6;supply_node;1371.00;14.93;2489.00;0.45;0
6;supply_node;1290.00;18.30;2550.00;4.49;0
6;supply_node;1440.00;12.40;2718.00;5.96;0
6;supply_node;1499.00;12.23;2683.00;2.61;0
6;supply_node;1668.00;12.40;2563.00;5.20;0
6;supply_node;1487.00;12.30;2548.00;1.85;0
6;supply_node;1495.00;12.48;2797.00;4.79;0
6;supply_node;1471.00;12.45;2664.00;1.09;0
6;supply_node;1552.00;11.90;2752.00;4.03;0
6;supply_node;1290.00;12.75;2674.00;5.50;0
6;supply_node;1377.00;11.90;2700.00;3.26;0
6;supply_node;1645.00;12.38;2647.00;6.20;0
6;supply_node;1484.00;12.07;2746.00;1.39;0
6;supply_node;1357.00;12.85;2806.00;5.43;0
6;supply_node;1709.00;11.57;2734.00;0.63;0
6;supply_node;1453.00;11.40;2804.00;3.57;0
6;supply_node;1406.00;11.60;2771.00;1.33;0
6;supply_node;1524.00;12.25;2633.00;2.80;0
6;supply_node;1550.00;12.30;2541.00;5.74;0
6;supply_node;1660.00;11.90;2536.00;2.04;0
6;supply_node;1338.00;12.23;2663.00;4.98;0
6;supply_node;1436.00;11.80;2782.00;1.63;0
6;supply_node;1604.00;11.90;2585.00;4.21;0
6;supply_node;1401.00;12.95;2577.00;0.87;0
6;supply_node;1643.00;11.78;2686.00;2.34;0
6;supply_node;1510.00;12.23;2723.00;0.10;0
6;supply_node;1608.00;11.70;2739.00;3.04;0
6;supply_node;1339.00;12.60;2621.00;4.52;0
6;supply_node;1333.00;14.53;2541.00;2.27;0
6;supply_node;1429.00;12.85;2518.00;3.75;0
6;supply_node;1410.00;12.20;2668.00;0.41;0
6;supply_node;1322.00;18.33;2488.00;4.45;0
6;supply_node;1388.00;12.55;2798.00;5.93;0
6;supply_node;1480.00;12.28;2810.00;2.58;0
6;supply_node;1611.00;12.45;2805.00;5.16;0
6;supply_node;1494.00;11.85;2770.00;1.82;0
6;supply_node;1594.00;12.32;2768.00;3.29;0
6;supply_node;1427.00;11.78;2758.00;1.05;0
6;supply_node;1343.00;12.07;2730.00;3.99;0
6;supply_node;1545.00;12.73;2725.00;5.47;0
6;supply_node;1464.00;12.35;2697.00;2.12;0
6;supply_node;1323.00;12.35;2673.00;4.71;0
6;supply_node;1560.00;12.00;2679.00;1.36;0
6;supply_node;1501.00;12.40;2655.00;4.29;0
6;supply_node;1273.00;12.95;2656.00;0.59;0
6;supply_node;1549.00;12.80;2641.00;3.53;0
6;supply_node;1697.00;11.62;2646.00;5.01;0
6;supply_node;1287.00;13.60;2632.00;2.76;0
6;supply_node;1569.00;12.40;2623.00;5.70;0
6;supply_node;1466.00;12.60;2619.00;0.90;0
6;supply_node;1690.00;12.15;2616.00;4.94;0
6;supply_node;1395.00;12.70;2613.00;0.13;0
6;supply_node;1685.00;12.40;2591.00;3.07;0
6;supply_node;1548.00;11.98;2574.00;0.83;0
6;supply_node;1584.00;12.12;2570.00;2.31;0
6;supply_node;1311.00;15.45;2519.00;5.24;0
6;supply_node;1371.00;13.70;2509.00;1.55;0
6;supply_node;1473.00;12.70;2504.00;4.48;0
6;supply_node;1410.00;13.80;2472.00;1.13;0
6;naval_base;1599.00;10.45;2504.00;-0.96;8845
6;naval_base;1488.00;10.70;2484.00;0.79;8845
6;naval_base;1584.00;9.68;2518.00;-0.10;8845
6;naval_base;1645.00;10.50;2492.00;-0.54;8845
6;naval_base;1609.00;10.45;2545.00;0.32;8855
6;naval_base;1543.00;12.20;2510.00;1.35;8845
6;naval_base;1634.00;10.40;2539.00;-0.08;8855
6;naval_base;1432.00;10.07;2418.00;0.91;8845
6;naval_base;1292.00;13.00;2465.00;-1.30;8860
6;naval_base;1680.00;9.62;2521.00;0.17;8855
6;naval_base;1463.00;10.70;2486.00;-0.21;8845
6;naval_base;1660.00;9.62;2480.00;-0.13;8845
6;naval_base;1345.00;14.40;2419.00;0.50;8845
6;naval_base;1566.00;12.40;2548.00;-4.18;8855
6;naval_base;1435.00;12.12;2462.00;1.48;8845
6;bunker;1683.00;10.95;2768.00;1.67;0
6;bunker;1419.00;12.82;2568.00;4.33;0
6;bunker;1647.00;11.30;2703.00;0.71;0
6;bunker;1323.00;12.95;2609.00;3.73;0
6;bunker;1268.00;15.85;2577.00;0.11;0
6;bunker;1409.00;12.38;2652.00;2.78;0
6;bunker;1446.00;12.50;2630.00;5.44;0
6;bunker;1551.00;11.20;2814.00;2.17;0
6;bunker;1701.00;11.60;2651.00;4.84;0
6;bunker;1323.00;13.35;2796.00;1.23;0
6;bunker;1512.00;12.23;2536.00;2.78;0
6;bunker;1333.00;17.08;2450.00;0.62;0
6;bunker;1512.00;12.07;2687.00;1.83;0
6;bunker;1337.00;12.20;2762.00;5.95;0
6;bunker;1389.00;12.30;2736.00;2.68;0
6;bunker;1612.00;12.05;2559.00;3.90;0
6;bunker;1337.00;17.45;2485.00;1.73;0
6;bunker;1434.00;13.55;2610.00;4.40;0
6;bunker;1505.00;12.10;2725.00;5.96;0
6;bunker;1309.00;12.20;2742.00;2.34;0
6;bunker;1365.00;13.90;2567.00;0.18;0
6;bunker;1709.00;11.57;2676.00;1.39;0
6;bunker;1272.00;13.28;2647.00;4.40;0
6;bunker;1371.00;16.55;2439.00;0.79;0
6;bunker;1420.00;13.48;2459.00;4.91;0
6;bunker;1363.00;12.68;2665.00;0.18;0
6;bunker;1540.00;12.25;2768.00;2.85;0
6;bunker;1638.00;11.93;2541.00;0.69;0
6;bunker;1644.00;12.03;2502.00;1.90;0
6;bunker;1363.00;13.68;2556.00;4.91;0
6;bunker;1617.00;11.60;2701.00;1.29;0
6;bunker;1568.00;12.03;2691.00;3.96;0
6;bunker;1345.00;12.00;2702.00;0.34;0
6;bunker;1688.00;11.48;2667.00;3.36;0
6;bunker;1422.00;12.82;2629.00;4.57;0
6;bunker;1490.00;11.73;2727.00;2.41;0
6;bunker;1643.00;11.90;2808.00;0.25;0
6;bunker;1328.00;12.80;2619.00;0.35;0
6;bunker;1543.00;12.23;2600.00;4.47;0
6;bunker;1528.00;12.30;2657.00;0.85;0
6;bunker;1548.00;11.80;2699.00;3.87;0
6;bunker;1417.00;11.50;2786.00;5.08;0
6;bunker;1592.00;12.38;2535.00;2.92;0
6;bunker;1416.00;13.10;2560.00;5.58;0
6;bunker;1492.00;12.20;2553.00;0.86;0
6;bunker;1355.00;13.62;2527.00;3.52;0
6;bunker;1420.00;12.10;2723.00;1.36;0
6;bunker;1661.00;11.03;2721.00;4.03;0
6;bunker;1622.00;12.40;2617.00;5.59;0
6;bunker;1613.00;12.40;2791.00;3.42;0
6;bunker;1415.00;11.50;2792.00;4.64;0
6;bunker;1593.00;12.30;2761.00;2.48;0
6;bunker;1563.00;12.23;2558.00;4.03;0
6;bunker;1603.00;12.20;2520.00;0.41;0
6;bunker;1697.00;11.75;2749.00;3.08;0
6;bunker;1387.00;14.30;2483.00;0.92;0
6;bunker;1543.00;12.18;2739.00;1.02;0
6;bunker;1376.00;12.48;2612.00;5.15;0
6;bunker;1648.00;12.48;2501.00;2.98;0
6;bunker;1387.00;12.40;2800.00;4.54;0
6;bunker;1310.00;17.70;2473.00;0.92;0
6;bunker;1526.00;12.32;2494.00;3.59;0
6;bunker;1439.00;12.32;2670.00;1.43;0
6;bunker;1370.00;12.48;2796.00;1.53;0
6;bunker;1351.00;13.23;2792.00;5.65;0
6;bunker;1505.00;13.32;2643.00;2.04;0
6;bunker;1672.00;12.07;2617.00;4.70;0
6;bunker;1553.00;12.38;2631.00;6.26;0
6;bunker;1706.00;11.00;2806.00;4.10;0
6;bunker;1578.00;11.80;2716.00;0.48;0
6;bunker;1303.00;12.50;2687.00;3.15;0
6;bunker;1462.00;12.40;2556.00;6.16;0
6;bunker;1295.00;14.93;2571.00;1.09;0
6;bunker;1440.00;12.78;2535.00;5.22;0
6;bunker;1628.00;11.50;2708.00;0.49;0
6;bunker;1561.00;12.30;2625.00;4.61;0
6;bunker;1497.00;11.78;2770.00;5.82;0
6;bunker;1457.00;13.00;2625.00;3.66;0
6;bunker;1511.00;12.10;2601.00;5.22;0
6;bunker;1666.00;11.85;2643.00;1.60;0
6;bunker;1535.00;11.95;2617.00;5.72;0
6;bunker;1706.00;11.20;2702.00;2.10;0
6;bunker;1626.00;12.12;2765.00;3.66;0
6;bunker;1594.00;11.75;2741.00;0.04;0
6;bunker;1365.00;13.62;2576.00;4.17;0
6;bunker;1366.00;12.28;2725.00;5.38;0
6;bunker;1441.00;12.10;2738.00;2.11;0
6;bunker;1330.00;14.65;2555.00;4.78;0
6;bunker;1677.00;11.80;2535.00;1.16;0
6;bunker;1612.00;12.80;2814.00;2.71;0
6;bunker;1399.00;12.57;2623.00;0.55;0
6;bunker;1384.00;13.60;2533.00;4.68;0
6;bunker;1320.00;12.28;2655.00;5.89;0
6;bunker;1573.00;12.55;2772.00;2.62;0
6;bunker;1378.00;11.90;2697.00;5.28;0
6;bunker;1291.00;13.03;2709.00;1.67;0
6;bunker;1338.00;11.70;2725.00;4.33;0
6;bunker;1363.00;12.30;2648.00;1.07;0
6;bunker;1503.00;11.60;2791.00;2.27;0
